path,label
dataset\1\C1_30.jpg,1
dataset\0\C0_227.jpg,0
dataset\2\C2_2267.jpg,2
dataset\2\C2_1810.jpg,2
dataset\1\C1_1707.jpg,1
dataset\1\C1_1020.jpg,1
dataset\3\C3_2360.jpg,3
dataset\0\C0_717.jpg,0
dataset\0\C0_1862.jpg,0
dataset\1\C1_1261.jpg,1
dataset\0\C0_786.jpg,0
dataset\1\C1_2299.jpg,1
dataset\3\C3_2155.jpg,3
dataset\2\C2_1989.jpg,2
dataset\2\C2_2590.jpg,2
dataset\2\C2_2342.jpg,2
dataset\3\C3_687.jpg,3
dataset\0\C0_1584.jpg,0
dataset\0\C0_1610.jpg,0
dataset\3\C3_582.jpg,3
dataset\3\C3_1162.jpg,3
dataset\2\C2_786.jpg,2
dataset\1\C1_406.jpg,1
dataset\1\C1_2627.jpg,1
dataset\0\C0_2301.jpg,0
dataset\1\C1_1364.jpg,1
dataset\3\C3_2.jpg,3
dataset\2\C2_553.jpg,2
dataset\2\C2_403.jpg,2
dataset\2\C2_1975.jpg,2
dataset\2\C2_392.jpg,2
dataset\2\C2_2690.jpg,2
dataset\2\C2_1181.jpg,2
dataset\1\C1_2501.jpg,1
dataset\0\C0_202.jpg,0
dataset\0\C0_2528.jpg,0
dataset\1\C1_808.jpg,1
dataset\2\C2_2368.jpg,2
dataset\2\C2_2107.jpg,2
dataset\0\C0_1356.jpg,0
dataset\3\C3_322.jpg,3
dataset\1\C1_1631.jpg,1
dataset\0\C0_1012.jpg,0
dataset\0\C0_2101.jpg,0
dataset\2\C2_1750.jpg,2
dataset\3\C3_179.jpg,3
dataset\2\C2_478.jpg,2
dataset\0\C0_1578.jpg,0
dataset\0\C0_1845.jpg,0
dataset\2\C2_2678.jpg,2
dataset\2\C2_1022.jpg,2
dataset\1\C1_2488.jpg,1
dataset\1\C1_1066.jpg,1
dataset\2\C2_938.jpg,2
dataset\2\C2_88.jpg,2
dataset\1\C1_118.jpg,1
dataset\0\C0_1627.jpg,0
dataset\2\C2_368.jpg,2
dataset\3\C3_1204.jpg,3
dataset\3\C3_1555.jpg,3
dataset\3\C3_2379.jpg,3
dataset\0\C0_1945.jpg,0
dataset\0\C0_1302.jpg,0
dataset\3\C3_2416.jpg,3
dataset\3\C3_2026.jpg,3
dataset\0\C0_15.jpg,0
dataset\1\C1_495.jpg,1
dataset\0\C0_1089.jpg,0
dataset\1\C1_1825.jpg,1
dataset\0\C0_2355.jpg,0
dataset\0\C0_1006.jpg,0
dataset\3\C3_1884.jpg,3
dataset\2\C2_435.jpg,2
dataset\3\C3_148.jpg,3
dataset\0\C0_2775.jpg,0
dataset\2\C2_284.jpg,2
dataset\2\C2_718.jpg,2
dataset\3\C3_290.jpg,3
dataset\2\C2_1026.jpg,2
dataset\1\C1_1017.jpg,1
dataset\1\C1_3006.jpg,1
dataset\0\C0_1663.jpg,0
dataset\0\C0_2389.jpg,0
dataset\3\C3_2176.jpg,3
dataset\1\C1_2177.jpg,1
dataset\1\C1_891.jpg,1
dataset\1\C1_799.jpg,1
dataset\1\C1_2408.jpg,1
dataset\3\C3_107.jpg,3
dataset\2\C2_259.jpg,2
dataset\1\C1_2665.jpg,1
dataset\0\C0_1636.jpg,0
dataset\1\C1_643.jpg,1
dataset\2\C2_627.jpg,2
dataset\3\C3_1048.jpg,3
dataset\1\C1_1293.jpg,1
dataset\0\C0_313.jpg,0
dataset\3\C3_805.jpg,3
dataset\3\C3_1346.jpg,3
dataset\1\C1_2595.jpg,1
dataset\2\C2_2501.jpg,2
dataset\3\C3_666.jpg,3
dataset\1\C1_1435.jpg,1
dataset\0\C0_1751.jpg,0
dataset\1\C1_2297.jpg,1
dataset\3\C3_203.jpg,3
dataset\3\C3_1758.jpg,3
dataset\0\C0_67.jpg,0
dataset\1\C1_983.jpg,1
dataset\1\C1_2280.jpg,1
dataset\1\C1_2304.jpg,1
dataset\3\C3_832.jpg,3
dataset\3\C3_610.jpg,3
dataset\0\C0_1665.jpg,0
dataset\2\C2_308.jpg,2
dataset\1\C1_1362.jpg,1
dataset\1\C1_473.jpg,1
dataset\0\C0_2685.jpg,0
dataset\3\C3_1592.jpg,3
dataset\3\C3_2243.jpg,3
dataset\2\C2_1378.jpg,2
dataset\0\C0_336.jpg,0
dataset\3\C3_2022.jpg,3
dataset\1\C1_2462.jpg,1
dataset\0\C0_1051.jpg,0
dataset\0\C0_1328.jpg,0
dataset\3\C3_1629.jpg,3
dataset\2\C2_2558.jpg,2
dataset\2\C2_1925.jpg,2
dataset\0\C0_1947.jpg,0
dataset\0\C0_2169.jpg,0
dataset\0\C0_2533.jpg,0
dataset\0\C0_1775.jpg,0
dataset\3\C3_188.jpg,3
dataset\0\C0_2581.jpg,0
dataset\1\C1_791.jpg,1
dataset\1\C1_2744.jpg,1
dataset\2\C2_1086.jpg,2
dataset\1\C1_1667.jpg,1
dataset\3\C3_2219.jpg,3
dataset\3\C3_2482.jpg,3
dataset\2\C2_1920.jpg,2
dataset\1\C1_832.jpg,1
dataset\3\C3_2355.jpg,3
dataset\2\C2_1265.jpg,2
dataset\1\C1_1006.jpg,1
dataset\0\C0_1905.jpg,0
dataset\0\C0_276.jpg,0
dataset\0\C0_2334.jpg,0
dataset\2\C2_2700.jpg,2
dataset\3\C3_211.jpg,3
dataset\2\C2_1001.jpg,2
dataset\2\C2_667.jpg,2
dataset\1\C1_1459.jpg,1
dataset\1\C1_966.jpg,1
dataset\0\C0_370.jpg,0
dataset\1\C1_387.jpg,1
dataset\2\C2_775.jpg,2
dataset\1\C1_2342.jpg,1
dataset\0\C0_780.jpg,0
dataset\2\C2_118.jpg,2
dataset\2\C2_2511.jpg,2
dataset\3\C3_2145.jpg,3
dataset\1\C1_330.jpg,1
dataset\1\C1_1778.jpg,1
dataset\2\C2_2716.jpg,2
dataset\3\C3_1227.jpg,3
dataset\0\C0_2407.jpg,0
dataset\3\C3_421.jpg,3
dataset\2\C2_2377.jpg,2
dataset\0\C0_282.jpg,0
dataset\1\C1_2078.jpg,1
dataset\1\C1_1552.jpg,1
dataset\2\C2_952.jpg,2
dataset\3\C3_939.jpg,3
dataset\3\C3_2316.jpg,3
dataset\1\C1_1280.jpg,1
dataset\1\C1_2782.jpg,1
dataset\0\C0_1183.jpg,0
dataset\1\C1_1798.jpg,1
dataset\1\C1_2881.jpg,1
dataset\1\C1_1969.jpg,1
dataset\2\C2_2130.jpg,2
dataset\3\C3_2391.jpg,3
dataset\0\C0_2002.jpg,0
dataset\0\C0_2126.jpg,0
dataset\3\C3_2463.jpg,3
dataset\3\C3_917.jpg,3
dataset\0\C0_376.jpg,0
dataset\1\C1_3047.jpg,1
dataset\0\C0_2702.jpg,0
dataset\2\C2_2400.jpg,2
dataset\1\C1_533.jpg,1
dataset\3\C3_167.jpg,3
dataset\2\C2_1822.jpg,2
dataset\2\C2_1247.jpg,2
dataset\3\C3_2013.jpg,3
dataset\0\C0_718.jpg,0
dataset\3\C3_3.jpg,3
dataset\1\C1_1065.jpg,1
dataset\0\C0_1282.jpg,0
dataset\1\C1_1148.jpg,1
dataset\1\C1_489.jpg,1
dataset\0\C0_392.jpg,0
dataset\0\C0_173.jpg,0
dataset\1\C1_1793.jpg,1
dataset\0\C0_604.jpg,0
dataset\0\C0_165.jpg,0
dataset\1\C1_2134.jpg,1
dataset\1\C1_2828.jpg,1
dataset\0\C0_2592.jpg,0
dataset\1\C1_508.jpg,1
dataset\2\C2_2647.jpg,2
dataset\2\C2_2237.jpg,2
dataset\1\C1_1781.jpg,1
dataset\3\C3_1675.jpg,3
dataset\2\C2_2348.jpg,2
dataset\2\C2_2508.jpg,2
dataset\0\C0_423.jpg,0
dataset\1\C1_1000.jpg,1
dataset\2\C2_38.jpg,2
dataset\3\C3_2167.jpg,3
dataset\0\C0_443.jpg,0
dataset\2\C2_1408.jpg,2
dataset\2\C2_1144.jpg,2
dataset\1\C1_2171.jpg,1
dataset\3\C3_365.jpg,3
dataset\2\C2_745.jpg,2
dataset\0\C0_347.jpg,0
dataset\2\C2_1831.jpg,2
dataset\0\C0_1542.jpg,0
dataset\1\C1_1936.jpg,1
dataset\0\C0_2782.jpg,0
dataset\2\C2_690.jpg,2
dataset\0\C0_1682.jpg,0
dataset\0\C0_2694.jpg,0
dataset\0\C0_160.jpg,0
dataset\0\C0_252.jpg,0
dataset\0\C0_802.jpg,0
dataset\0\C0_2403.jpg,0
dataset\1\C1_823.jpg,1
dataset\0\C0_2159.jpg,0
dataset\0\C0_2316.jpg,0
dataset\3\C3_384.jpg,3
dataset\2\C2_410.jpg,2
dataset\3\C3_1085.jpg,3
dataset\1\C1_2482.jpg,1
dataset\3\C3_1015.jpg,3
dataset\3\C3_448.jpg,3
dataset\0\C0_2597.jpg,0
dataset\2\C2_195.jpg,2
dataset\3\C3_654.jpg,3
dataset\2\C2_1000.jpg,2
dataset\3\C3_1451.jpg,3
dataset\1\C1_1964.jpg,1
dataset\2\C2_1362.jpg,2
dataset\1\C1_2570.jpg,1
dataset\3\C3_1079.jpg,3
dataset\0\C0_1923.jpg,0
dataset\0\C0_14.jpg,0
dataset\2\C2_575.jpg,2
dataset\1\C1_2334.jpg,1
dataset\2\C2_2604.jpg,2
dataset\0\C0_1105.jpg,0
dataset\0\C0_2582.jpg,0
dataset\1\C1_566.jpg,1
dataset\0\C0_1656.jpg,0
dataset\1\C1_1741.jpg,1
dataset\3\C3_696.jpg,3
dataset\1\C1_1636.jpg,1
dataset\2\C2_2467.jpg,2
dataset\2\C2_2351.jpg,2
dataset\1\C1_2497.jpg,1
dataset\3\C3_1654.jpg,3
dataset\0\C0_1177.jpg,0
dataset\3\C3_2091.jpg,3
dataset\3\C3_1632.jpg,3
dataset\2\C2_2295.jpg,2
dataset\2\C2_72.jpg,2
dataset\3\C3_1096.jpg,3
dataset\2\C2_1842.jpg,2
dataset\2\C2_2474.jpg,2
dataset\3\C3_81.jpg,3
dataset\2\C2_2145.jpg,2
dataset\2\C2_62.jpg,2
dataset\2\C2_2068.jpg,2
dataset\0\C0_2220.jpg,0
dataset\1\C1_2706.jpg,1
dataset\1\C1_2475.jpg,1
dataset\0\C0_2151.jpg,0
dataset\3\C3_1773.jpg,3
dataset\0\C0_41.jpg,0
dataset\0\C0_479.jpg,0
dataset\2\C2_2227.jpg,2
dataset\0\C0_1420.jpg,0
dataset\1\C1_279.jpg,1
dataset\0\C0_742.jpg,0
dataset\3\C3_657.jpg,3
dataset\2\C2_1251.jpg,2
dataset\1\C1_1191.jpg,1
dataset\0\C0_576.jpg,0
dataset\3\C3_1667.jpg,3
dataset\3\C3_1416.jpg,3
dataset\2\C2_1490.jpg,2
dataset\2\C2_1383.jpg,2
dataset\0\C0_1493.jpg,0
dataset\2\C2_2041.jpg,2
dataset\3\C3_2485.jpg,3
dataset\1\C1_3031.jpg,1
dataset\2\C2_996.jpg,2
dataset\3\C3_1019.jpg,3
dataset\2\C2_2443.jpg,2
dataset\2\C2_1641.jpg,2
dataset\0\C0_1784.jpg,0
dataset\3\C3_2105.jpg,3
dataset\1\C1_381.jpg,1
dataset\2\C2_1406.jpg,2
dataset\0\C0_1992.jpg,0
dataset\0\C0_330.jpg,0
dataset\0\C0_1942.jpg,0
dataset\3\C3_586.jpg,3
dataset\1\C1_2300.jpg,1
dataset\0\C0_1680.jpg,0
dataset\1\C1_842.jpg,1
dataset\0\C0_1754.jpg,0
dataset\0\C0_1162.jpg,0
dataset\1\C1_574.jpg,1
dataset\3\C3_84.jpg,3
dataset\0\C0_1508.jpg,0
dataset\3\C3_1540.jpg,3
dataset\1\C1_1542.jpg,1
dataset\0\C0_1250.jpg,0
dataset\1\C1_376.jpg,1
dataset\3\C3_1902.jpg,3
dataset\2\C2_1482.jpg,2
dataset\0\C0_547.jpg,0
dataset\0\C0_460.jpg,0
dataset\0\C0_1914.jpg,0
dataset\0\C0_2421.jpg,0
dataset\1\C1_2648.jpg,1
dataset\1\C1_1419.jpg,1
dataset\0\C0_162.jpg,0
dataset\0\C0_1842.jpg,0
dataset\2\C2_692.jpg,2
dataset\0\C0_707.jpg,0
dataset\2\C2_711.jpg,2
dataset\3\C3_1165.jpg,3
dataset\1\C1_3052.jpg,1
dataset\3\C3_2333.jpg,3
dataset\0\C0_1170.jpg,0
dataset\0\C0_2656.jpg,0
dataset\2\C2_2264.jpg,2
dataset\2\C2_1346.jpg,2
dataset\1\C1_840.jpg,1
dataset\2\C2_447.jpg,2
dataset\1\C1_370.jpg,1
dataset\0\C0_644.jpg,0
dataset\1\C1_1989.jpg,1
dataset\3\C3_1971.jpg,3
dataset\3\C3_966.jpg,3
dataset\2\C2_1754.jpg,2
dataset\0\C0_1712.jpg,0
dataset\3\C3_1926.jpg,3
dataset\0\C0_1069.jpg,0
dataset\3\C3_1986.jpg,3
dataset\0\C0_641.jpg,0
dataset\0\C0_2742.jpg,0
dataset\2\C2_1970.jpg,2
dataset\3\C3_550.jpg,3
dataset\3\C3_768.jpg,3
dataset\2\C2_395.jpg,2
dataset\2\C2_1576.jpg,2
dataset\2\C2_2304.jpg,2
dataset\2\C2_1110.jpg,2
dataset\1\C1_1338.jpg,1
dataset\3\C3_1941.jpg,3
dataset\0\C0_2044.jpg,0
dataset\0\C0_426.jpg,0
dataset\3\C3_1968.jpg,3
dataset\3\C3_2069.jpg,3
dataset\1\C1_1394.jpg,1
dataset\2\C2_585.jpg,2
dataset\1\C1_290.jpg,1
dataset\1\C1_1071.jpg,1
dataset\0\C0_2194.jpg,0
dataset\0\C0_454.jpg,0
dataset\0\C0_805.jpg,0
dataset\0\C0_1965.jpg,0
dataset\1\C1_2466.jpg,1
dataset\3\C3_240.jpg,3
dataset\2\C2_1624.jpg,2
dataset\1\C1_1716.jpg,1
dataset\1\C1_2026.jpg,1
dataset\2\C2_2374.jpg,2
dataset\3\C3_1831.jpg,3
dataset\3\C3_1641.jpg,3
dataset\2\C2_650.jpg,2
dataset\3\C3_737.jpg,3
dataset\0\C0_1525.jpg,0
dataset\1\C1_764.jpg,1
dataset\1\C1_2108.jpg,1
dataset\3\C3_1164.jpg,3
dataset\1\C1_1484.jpg,1
dataset\0\C0_993.jpg,0
dataset\2\C2_2638.jpg,2
dataset\2\C2_1236.jpg,2
dataset\0\C0_2011.jpg,0
dataset\1\C1_38.jpg,1
dataset\0\C0_351.jpg,0
dataset\2\C2_694.jpg,2
dataset\1\C1_1449.jpg,1
dataset\0\C0_1941.jpg,0
dataset\3\C3_1690.jpg,3
dataset\2\C2_1726.jpg,2
dataset\3\C3_1710.jpg,3
dataset\3\C3_70.jpg,3
dataset\3\C3_2228.jpg,3
dataset\0\C0_2201.jpg,0
dataset\2\C2_1037.jpg,2
dataset\2\C2_1849.jpg,2
dataset\0\C0_2103.jpg,0
dataset\1\C1_691.jpg,1
dataset\2\C2_1186.jpg,2
dataset\3\C3_597.jpg,3
dataset\3\C3_490.jpg,3
dataset\3\C3_409.jpg,3
dataset\2\C2_2418.jpg,2
dataset\0\C0_1429.jpg,0
dataset\3\C3_303.jpg,3
dataset\1\C1_422.jpg,1
dataset\0\C0_2783.jpg,0
dataset\3\C3_1150.jpg,3
dataset\1\C1_2520.jpg,1
dataset\1\C1_22.jpg,1
dataset\1\C1_1747.jpg,1
dataset\1\C1_1698.jpg,1
dataset\3\C3_2318.jpg,3
dataset\3\C3_535.jpg,3
dataset\0\C0_1516.jpg,0
dataset\0\C0_363.jpg,0
dataset\1\C1_900.jpg,1
dataset\2\C2_1758.jpg,2
dataset\2\C2_189.jpg,2
dataset\1\C1_324.jpg,1
dataset\2\C2_2280.jpg,2
dataset\2\C2_2444.jpg,2
dataset\0\C0_150.jpg,0
dataset\0\C0_623.jpg,0
dataset\2\C2_1683.jpg,2
dataset\2\C2_53.jpg,2
dataset\1\C1_112.jpg,1
dataset\2\C2_785.jpg,2
dataset\3\C3_906.jpg,3
dataset\3\C3_2015.jpg,3
dataset\2\C2_1903.jpg,2
dataset\0\C0_1354.jpg,0
dataset\2\C2_1610.jpg,2
dataset\0\C0_1819.jpg,0
dataset\0\C0_1692.jpg,0
dataset\2\C2_2270.jpg,2
dataset\3\C3_276.jpg,3
dataset\2\C2_76.jpg,2
dataset\0\C0_617.jpg,0
dataset\0\C0_1456.jpg,0
dataset\1\C1_1718.jpg,1
dataset\0\C0_1082.jpg,0
dataset\3\C3_960.jpg,3
dataset\1\C1_525.jpg,1
dataset\1\C1_2158.jpg,1
dataset\0\C0_2344.jpg,0
dataset\3\C3_547.jpg,3
dataset\0\C0_391.jpg,0
dataset\0\C0_2171.jpg,0
dataset\3\C3_1246.jpg,3
dataset\2\C2_945.jpg,2
dataset\3\C3_924.jpg,3
dataset\0\C0_1159.jpg,0
dataset\1\C1_2629.jpg,1
dataset\2\C2_2392.jpg,2
dataset\1\C1_2731.jpg,1
dataset\0\C0_666.jpg,0
dataset\0\C0_2507.jpg,0
dataset\0\C0_1442.jpg,0
dataset\3\C3_2234.jpg,3
dataset\0\C0_247.jpg,0
dataset\2\C2_704.jpg,2
dataset\0\C0_24.jpg,0
dataset\3\C3_1306.jpg,3
dataset\1\C1_1350.jpg,1
dataset\0\C0_143.jpg,0
dataset\3\C3_1615.jpg,3
dataset\3\C3_2418.jpg,3
dataset\0\C0_48.jpg,0
dataset\3\C3_1229.jpg,3
dataset\2\C2_1640.jpg,2
dataset\1\C1_1113.jpg,1
dataset\0\C0_2218.jpg,0
dataset\0\C0_2283.jpg,0
dataset\3\C3_2053.jpg,3
dataset\1\C1_44.jpg,1
dataset\0\C0_1982.jpg,0
dataset\0\C0_745.jpg,0
dataset\2\C2_1125.jpg,2
dataset\2\C2_323.jpg,2
dataset\3\C3_342.jpg,3
dataset\3\C3_1427.jpg,3
dataset\2\C2_1033.jpg,2
dataset\0\C0_141.jpg,0
dataset\0\C0_923.jpg,0
dataset\0\C0_942.jpg,0
dataset\2\C2_1572.jpg,2
dataset\2\C2_609.jpg,2
dataset\1\C1_1003.jpg,1
dataset\2\C2_1100.jpg,2
dataset\1\C1_459.jpg,1
dataset\0\C0_2803.jpg,0
dataset\2\C2_1783.jpg,2
dataset\0\C0_2150.jpg,0
dataset\0\C0_1260.jpg,0
dataset\2\C2_2667.jpg,2
dataset\1\C1_2050.jpg,1
dataset\1\C1_1843.jpg,1
dataset\1\C1_2398.jpg,1
dataset\2\C2_1213.jpg,2
dataset\2\C2_25.jpg,2
dataset\2\C2_2659.jpg,2
dataset\3\C3_1477.jpg,3
dataset\2\C2_2071.jpg,2
dataset\3\C3_1959.jpg,3
dataset\2\C2_253.jpg,2
dataset\0\C0_1059.jpg,0
dataset\1\C1_2721.jpg,1
dataset\0\C0_1535.jpg,0
dataset\1\C1_1064.jpg,1
dataset\3\C3_1392.jpg,3
dataset\2\C2_2113.jpg,2
dataset\2\C2_2211.jpg,2
dataset\3\C3_1319.jpg,3
dataset\2\C2_1072.jpg,2
dataset\1\C1_1157.jpg,1
dataset\1\C1_1669.jpg,1
dataset\2\C2_1579.jpg,2
dataset\2\C2_1389.jpg,2
dataset\3\C3_1520.jpg,3
dataset\0\C0_642.jpg,0
dataset\3\C3_2346.jpg,3
dataset\2\C2_2195.jpg,2
dataset\3\C3_770.jpg,3
dataset\3\C3_1024.jpg,3
dataset\3\C3_1124.jpg,3
dataset\3\C3_1376.jpg,3
dataset\0\C0_2394.jpg,0
dataset\3\C3_813.jpg,3
dataset\2\C2_1319.jpg,2
dataset\0\C0_763.jpg,0
dataset\3\C3_468.jpg,3
dataset\1\C1_1657.jpg,1
dataset\1\C1_2889.jpg,1
dataset\1\C1_3102.jpg,1
dataset\1\C1_2247.jpg,1
dataset\3\C3_1943.jpg,3
dataset\2\C2_1802.jpg,2
dataset\2\C2_1946.jpg,2
dataset\3\C3_2078.jpg,3
dataset\2\C2_13.jpg,2
dataset\1\C1_1277.jpg,1
dataset\3\C3_628.jpg,3
dataset\3\C3_2186.jpg,3
dataset\3\C3_2324.jpg,3
dataset\2\C2_2524.jpg,2
dataset\1\C1_1521.jpg,1
dataset\0\C0_1389.jpg,0
dataset\0\C0_2622.jpg,0
dataset\2\C2_1674.jpg,2
dataset\1\C1_2613.jpg,1
dataset\2\C2_2422.jpg,2
dataset\0\C0_1208.jpg,0
dataset\0\C0_1538.jpg,0
dataset\1\C1_2202.jpg,1
dataset\0\C0_1921.jpg,0
dataset\1\C1_2589.jpg,1
dataset\2\C2_2154.jpg,2
dataset\3\C3_1889.jpg,3
dataset\3\C3_552.jpg,3
dataset\0\C0_478.jpg,0
dataset\1\C1_1656.jpg,1
dataset\2\C2_2344.jpg,2
dataset\2\C2_454.jpg,2
dataset\0\C0_369.jpg,0
dataset\1\C1_2159.jpg,1
dataset\0\C0_348.jpg,0
dataset\0\C0_2814.jpg,0
dataset\3\C3_2523.jpg,3
dataset\2\C2_668.jpg,2
dataset\2\C2_2315.jpg,2
dataset\3\C3_1805.jpg,3
dataset\0\C0_2327.jpg,0
dataset\1\C1_1464.jpg,1
dataset\1\C1_2823.jpg,1
dataset\2\C2_1212.jpg,2
dataset\1\C1_785.jpg,1
dataset\3\C3_2532.jpg,3
dataset\0\C0_2266.jpg,0
dataset\2\C2_315.jpg,2
dataset\2\C2_1293.jpg,2
dataset\2\C2_1543.jpg,2
dataset\0\C0_120.jpg,0
dataset\2\C2_778.jpg,2
dataset\0\C0_2697.jpg,0
dataset\3\C3_876.jpg,3
dataset\0\C0_1685.jpg,0
dataset\3\C3_1499.jpg,3
dataset\0\C0_2552.jpg,0
dataset\3\C3_1768.jpg,3
dataset\0\C0_2568.jpg,0
dataset\3\C3_2383.jpg,3
dataset\1\C1_1239.jpg,1
dataset\3\C3_732.jpg,3
dataset\2\C2_1109.jpg,2
dataset\0\C0_2631.jpg,0
dataset\0\C0_926.jpg,0
dataset\0\C0_1991.jpg,0
dataset\3\C3_2509.jpg,3
dataset\1\C1_1929.jpg,1
dataset\0\C0_2319.jpg,0
dataset\1\C1_347.jpg,1
dataset\2\C2_1949.jpg,2
dataset\2\C2_283.jpg,2
dataset\1\C1_657.jpg,1
dataset\0\C0_2089.jpg,0
dataset\2\C2_2339.jpg,2
dataset\2\C2_1927.jpg,2
dataset\1\C1_1462.jpg,1
dataset\1\C1_3017.jpg,1
dataset\2\C2_1715.jpg,2
dataset\1\C1_2667.jpg,1
dataset\3\C3_2352.jpg,3
dataset\0\C0_1854.jpg,0
dataset\2\C2_1269.jpg,2
dataset\0\C0_497.jpg,0
dataset\3\C3_465.jpg,3
dataset\0\C0_2753.jpg,0
dataset\0\C0_1193.jpg,0
dataset\0\C0_1703.jpg,0
dataset\3\C3_397.jpg,3
dataset\1\C1_1603.jpg,1
dataset\1\C1_1553.jpg,1
dataset\2\C2_2196.jpg,2
dataset\1\C1_515.jpg,1
dataset\0\C0_37.jpg,0
dataset\1\C1_679.jpg,1
dataset\1\C1_1189.jpg,1
dataset\3\C3_1028.jpg,3
dataset\0\C0_1455.jpg,0
dataset\2\C2_2561.jpg,2
dataset\3\C3_1159.jpg,3
dataset\0\C0_26.jpg,0
dataset\3\C3_1270.jpg,3
dataset\2\C2_1784.jpg,2
dataset\3\C3_754.jpg,3
dataset\0\C0_1275.jpg,0
dataset\1\C1_2472.jpg,1
dataset\3\C3_2424.jpg,3
dataset\1\C1_2808.jpg,1
dataset\3\C3_964.jpg,3
dataset\3\C3_1560.jpg,3
dataset\3\C3_1938.jpg,3
dataset\1\C1_2259.jpg,1
dataset\3\C3_2373.jpg,3
dataset\0\C0_1160.jpg,0
dataset\2\C2_188.jpg,2
dataset\3\C3_1977.jpg,3
dataset\1\C1_246.jpg,1
dataset\3\C3_2009.jpg,3
dataset\0\C0_1641.jpg,0
dataset\1\C1_1513.jpg,1
dataset\1\C1_3034.jpg,1
dataset\3\C3_2507.jpg,3
dataset\2\C2_607.jpg,2
dataset\3\C3_1341.jpg,3
dataset\2\C2_2185.jpg,2
dataset\1\C1_1990.jpg,1
dataset\3\C3_1923.jpg,3
dataset\2\C2_205.jpg,2
dataset\0\C0_2190.jpg,0
dataset\3\C3_285.jpg,3
dataset\1\C1_2012.jpg,1
dataset\1\C1_2361.jpg,1
dataset\1\C1_2581.jpg,1
dataset\0\C0_188.jpg,0
dataset\2\C2_1630.jpg,2
dataset\0\C0_1141.jpg,0
dataset\0\C0_1648.jpg,0
dataset\1\C1_590.jpg,1
dataset\2\C2_1071.jpg,2
dataset\0\C0_87.jpg,0
dataset\2\C2_2372.jpg,2
dataset\2\C2_1429.jpg,2
dataset\2\C2_1698.jpg,2
dataset\1\C1_64.jpg,1
dataset\1\C1_139.jpg,1
dataset\0\C0_2212.jpg,0
dataset\3\C3_637.jpg,3
dataset\0\C0_671.jpg,0
dataset\3\C3_1169.jpg,3
dataset\1\C1_2561.jpg,1
dataset\0\C0_151.jpg,0
dataset\3\C3_831.jpg,3
dataset\3\C3_1443.jpg,3
dataset\2\C2_564.jpg,2
dataset\0\C0_2326.jpg,0
dataset\0\C0_2063.jpg,0
dataset\2\C2_736.jpg,2
dataset\3\C3_2220.jpg,3
dataset\3\C3_1131.jpg,3
dataset\2\C2_2692.jpg,2
dataset\2\C2_1796.jpg,2
dataset\2\C2_2299.jpg,2
dataset\1\C1_2960.jpg,1
dataset\3\C3_580.jpg,3
dataset\2\C2_2675.jpg,2
dataset\1\C1_2950.jpg,1
dataset\3\C3_1488.jpg,3
dataset\3\C3_2180.jpg,3
dataset\3\C3_1544.jpg,3
dataset\1\C1_40.jpg,1
dataset\1\C1_969.jpg,1
dataset\3\C3_1907.jpg,3
dataset\3\C3_1303.jpg,3
dataset\3\C3_2388.jpg,3
dataset\0\C0_682.jpg,0
dataset\0\C0_2346.jpg,0
dataset\2\C2_37.jpg,2
dataset\3\C3_1779.jpg,3
dataset\0\C0_213.jpg,0
dataset\3\C3_557.jpg,3
dataset\3\C3_589.jpg,3
dataset\2\C2_2104.jpg,2
dataset\3\C3_625.jpg,3
dataset\2\C2_357.jpg,2
dataset\0\C0_2036.jpg,0
dataset\2\C2_954.jpg,2
dataset\0\C0_2602.jpg,0
dataset\3\C3_183.jpg,3
dataset\0\C0_1255.jpg,0
dataset\3\C3_1384.jpg,3
dataset\2\C2_1135.jpg,2
dataset\1\C1_944.jpg,1
dataset\2\C2_572.jpg,2
dataset\1\C1_526.jpg,1
dataset\2\C2_966.jpg,2
dataset\2\C2_437.jpg,2
dataset\2\C2_326.jpg,2
dataset\0\C0_2230.jpg,0
dataset\0\C0_2596.jpg,0
dataset\1\C1_2726.jpg,1
dataset\0\C0_2730.jpg,0
dataset\0\C0_868.jpg,0
dataset\2\C2_1357.jpg,2
dataset\1\C1_2640.jpg,1
dataset\2\C2_2206.jpg,2
dataset\0\C0_1439.jpg,0
dataset\3\C3_1287.jpg,3
dataset\2\C2_19.jpg,2
dataset\3\C3_1999.jpg,3
dataset\1\C1_2111.jpg,1
dataset\2\C2_877.jpg,2
dataset\1\C1_903.jpg,1
dataset\0\C0_1969.jpg,0
dataset\1\C1_3050.jpg,1
dataset\3\C3_151.jpg,3
dataset\0\C0_830.jpg,0
dataset\1\C1_1710.jpg,1
dataset\2\C2_771.jpg,2
dataset\3\C3_525.jpg,3
dataset\1\C1_400.jpg,1
dataset\1\C1_140.jpg,1
dataset\0\C0_1305.jpg,0
dataset\1\C1_688.jpg,1
dataset\1\C1_2436.jpg,1
dataset\2\C2_1941.jpg,2
dataset\2\C2_713.jpg,2
dataset\1\C1_1180.jpg,1
dataset\3\C3_1105.jpg,3
dataset\2\C2_980.jpg,2
dataset\0\C0_57.jpg,0
dataset\3\C3_1981.jpg,3
dataset\2\C2_363.jpg,2
dataset\3\C3_1747.jpg,3
dataset\3\C3_1274.jpg,3
dataset\1\C1_2416.jpg,1
dataset\0\C0_1215.jpg,0
